content,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
3 days until Lover!!! ❤️❤️❤️   Pre-add it on @AppleMusic  https://t.co/Xsi1jZGa3O,2019-08-21 00:22:18,75823,0,1,850,0,2699,12526,0,https://twitter.com/taylorswift13/status/1163969541019447298,1163969541019447298,1163969541019447298
#StellaxTaylorSwift 💘 It’s been SO fun to dream up cute stuff with @StellaMcCartney to create a line inspired by my new album. Can’t wait to show you what we've been working on at the @YouTube Live on 8/22 at 5p ET! More info at https://t.co/zv4KOzZAvB + https://t.co/JdABzXWRu0 https://t.co/OWbMRrGglx,2019-08-20 19:47:32,49279,1,1,471,0,1648,7583,0,https://twitter.com/taylorswift13/status/1163900392624840711,1163900392624840711,1163900392624840711
Sharing some never-before-heard lyrics from the new album every day + some of my favorite love songs on the Lover Enhanced Album playlist on @Spotify 😻 https://t.co/p0v6FBhyHk https://t.co/QXbUt1lMPC,2019-08-20 13:30:08,68064,1,1,953,0,2750,11276,0,https://twitter.com/taylorswift13/status/1163805418336006146,1163805418336006146,1163805418336006146
- @amazonmusic: what color lips would you like for this commercial?  - Me: yes https://t.co/U636ofm97w,2019-08-19 16:53:42,97732,1,0,1281,0,2905,15886,0,https://twitter.com/taylorswift13/status/1163494258416005120,1163494258416005120,1163494258416005120
Okay NOW there are five holes in the fence 😬😺💋 https://t.co/I5093bDJaF,2019-08-18 16:00:05,132393,1,0,5126,0,7453,19644,0,https://twitter.com/taylorswift13/status/1163118375607963648,1163118375607963648,1163118375607963648
Grinning at this tweet!! And always in awe of your music 💗💗💗💗💗💗💗💗💗💗💗💗💗 https://t.co/0w8uOHSOYm,2019-08-17 18:08:45,93739,0,1,561,1,2402,11035,0,https://twitter.com/taylorswift13/status/1162788369593708549,1162788369593708549,1162788369593708549
ARE YOU KIDDING ME THIS IS THE NICEST THING ANYONE HAS EVER SAID - you’re just the best and so kind to say this 😭💕🙏😻 https://t.co/y3z1JzSejX,2019-08-17 18:07:12,133072,0,1,447,1,2671,13569,0,https://twitter.com/taylorswift13/status/1162787978890108930,1162787978890108930,1162787978890108930
"Lover💕 Friday, August 23.   Pre-add, pre-save, pre-order: https://t.co/AdsErGvGS1 https://t.co/PbxN49rYEh",2019-08-16 19:34:47,137824,1,1,10947,0,5395,37043,0,https://twitter.com/taylorswift13/status/1162447632096272391,1162447632096272391,1162447632096272391
There’s a dazzling haze... https://t.co/elbgJ1r948,2019-08-16 18:38:32,166723,1,0,2050,0,3827,26035,0,https://twitter.com/taylorswift13/status/1162433477935075328,1162433477935075328,1162433477935075328
Have I known you 20 seconds or 20 years?  https://t.co/4grpRXSh7G https://t.co/EBoZXIbORm,2019-08-16 04:30:22,117393,1,1,5268,0,5998,31807,0,https://twitter.com/taylorswift13/status/1162220028592181256,1162220028592181256,1162220028592181256
New song “Lover” is out tonight at midnight eastern! 💘 The music video will premiere after a very exciting @YouTube Live situation on August 22 at 5pm eastern! https://t.co/QynoYgkqQ7,2019-08-15 18:14:02,93505,1,0,2772,0,4324,18683,0,https://twitter.com/taylorswift13/status/1162064925067567111,1162064925067567111,1162064925067567111
💗💗💗💗💗💗💗💗💗💗 https://t.co/dMxVzYGxgG,2019-08-13 15:07:51,122934,1,0,1869,0,3578,15808,0,https://twitter.com/taylorswift13/status/1161293291608035328,1161293291608035328,1161293291608035328
The thirteens really jumped out. 💗@alexmorgan13    📸 @KevinMazur https://t.co/lmBydAQRyp,2019-08-12 03:04:06,97983,1,0,824,0,2074,10452,0,https://twitter.com/taylorswift13/status/1160748766447710209,1160748766447710209,1160748766447710209
Threw a party to celebrate with the people who made the ME! &amp; YNTCD videos with me- and we had so much fun that ‘Drunk Taylor’ is trending on Twitter. CHEERS. 😆🍾👍👏 https://t.co/HPvQlSDSBM,2019-08-11 21:28:43,124152,1,0,1715,0,4097,17335,0,https://twitter.com/taylorswift13/status/1160664364543827969,1160664364543827969,1160664364543827969
🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴🌴 https://t.co/atH7d2Xk94,2019-08-11 00:07:54,150608,1,0,3276,0,5182,19557,0,https://twitter.com/taylorswift13/status/1160342039134949377,1160342039134949377,1160342039134949377
Can’t stop won’t stop twinning with Paddington. 🐻 https://t.co/ES9ufw8ZD8,2019-08-09 02:52:34,135346,1,0,1406,0,3043,17186,0,https://twitter.com/taylorswift13/status/1159658701118029824,1159658701118029824,1159658701118029824
I’d be a fearless leader. I’d be an alpha type. https://t.co/bzIchKUtJB,2019-08-08 23:10:25,146964,1,0,2346,0,3579,22449,0,https://twitter.com/taylorswift13/status/1159602795097362432,1159602795097362432,1159602795097362432
💘 https://t.co/levuCpqV94,2019-08-08 18:05:09,143596,1,0,1257,0,2866,18614,0,https://twitter.com/taylorswift13/status/1159525974637084672,1159525974637084672,1159525974637084672
"Wanted to thank @abby_aguirre for writing such a thoughtful piece and for diving into my pastel cryptic world of hints, Easter eggs, and numerology. We also talked about sexism, equality, and all things Lover. I ate an entire cheese plate by myself. On stands soon-ish. https://t.co/n9vP3Vbpql",2019-08-08 15:07:00,70901,1,0,730,0,2049,10958,0,https://twitter.com/taylorswift13/status/1159481139804999681,1159481139804999681,1159481139804999681
"My heart’s been borrowed and yours has been blue. All’s well that ends well, to end up with you. 💙 https://t.co/CECesxb8do",2019-08-08 14:08:28,162115,1,0,3419,0,4105,25726,0,https://twitter.com/taylorswift13/status/1159466408893386752,1159466408893386752,1159466408893386752
"WELL SO THIS IS A THING THAT’S HAPPENING. September issue of @voguemagazine and I’m so so so grateful to Anna, Tonne Goodman, Sergio Kletnoy and basically anyone who was like ‘yeah she can be on the Sept issue cover’. What an amazing experience shooting with @inezandvinoodh. https://t.co/Aj7ocN6VLg",2019-08-08 13:11:22,105658,1,0,1966,0,3984,18008,0,https://twitter.com/taylorswift13/status/1159452041355415552,1159452041355415552,1159452041355415552
💕 https://t.co/XVgtNCXWmT,2019-08-07 22:27:07,116072,1,0,1099,0,3778,15123,0,https://twitter.com/taylorswift13/status/1159229511587827715,1159229511587827715,1159229511587827715
💕 https://t.co/OubigHdps6,2019-08-05 19:21:04,148135,1,0,3061,0,4847,18998,0,https://twitter.com/taylorswift13/status/1158457914870456326,1158457914870456326,1158457914870456326
💕 https://t.co/zQ4DUaRCD7,2019-08-03 08:02:21,159366,1,0,1888,0,4544,19037,0,https://twitter.com/taylorswift13/status/1157562333297664000,1157562333297664000,1157562333297664000
What if I’m alright right here? https://t.co/nHWcaSVPAM,2019-07-25 21:10:18,200506,1,0,2385,0,5604,25733,0,https://twitter.com/taylorswift13/status/1154499139088113674,1154499139088113674,1154499139088113674
I’ve been the archer I’ve been the prey Who could ever leave me darling... But who could stay?  https://t.co/9q09bUXJlX https://t.co/b2hZ2cHfkf,2019-07-23 21:25:11,136968,1,1,5390,0,5394,35931,0,https://twitter.com/taylorswift13/status/1153778107150557184,1153778107150557184,1153778107150557184
"I’m going live on Instagram tomorrow, July 23 at 5pm ET! I have some stuff I’m reeeeeally excited to tell you about, including some info on this Easter egg right here. 🏹🎯👀⬆️ https://t.co/uxNYCgZ0Tz",2019-07-22 15:10:07,68203,1,0,3194,0,4334,11954,0,https://twitter.com/taylorswift13/status/1153321330223149058,1153321330223149058,1153321330223149058
I am a cat now and somehow that was everything #CatsMovie https://t.co/80gZHpvzMW,2019-07-18 21:16:45,173973,1,0,14153,0,4976,37663,0,https://twitter.com/taylorswift13/status/1151964046423465984,1151964046423465984,1151964046423465984
Behind the scenes with my 💕YNTCD Taylor Park neighbors 💕 @adaripp @harto @dex_rated @todrick  🎥: https://t.co/GNo2MxC3hV https://t.co/uacbRcLXbd,2019-07-18 16:12:10,42837,1,1,163,0,1186,5758,0,https://twitter.com/taylorswift13/status/1151887396021112834,1151887396021112834,1151887396021112834
Here’s a first look inside #CatsMovie. Trailer FRIDAY! 😺 https://t.co/VTa6qO1g9h https://t.co/1NHqKrKcMJ,2019-07-17 16:25:06,115835,1,1,2823,0,3353,21444,0,https://twitter.com/taylorswift13/status/1151528260993474565,1151528260993474565,1151528260993474565
✨🐱✨ Friday @catsmovie https://t.co/h1SJfmA5ol,2019-07-16 18:56:05,76213,1,0,1762,0,2700,11529,0,https://twitter.com/taylorswift13/status/1151203871332716544,1151203871332716544,1151203871332716544
Cat lady thirst trap https://t.co/hZ7e9bCaa7,2019-07-13 16:25:06,203145,1,0,2935,0,4560,29777,0,https://twitter.com/taylorswift13/status/1150078711355650053,1150078711355650053,1150078711355650053
Tune in to @PrimeVideo tonight 9pm ET! @amazonmusic #PrimeDay https://t.co/Eg8DkJFj6n https://t.co/TcYEk0S10P,2019-07-10 15:58:16,67257,1,1,915,0,2985,9507,0,https://twitter.com/taylorswift13/status/1148984795302694914,1148984795302694914,1148984795302694914
✌️Friday calmness✌️ https://t.co/jEq4ZLjtME,2019-06-28 15:41:07,194198,1,0,2719,0,5222,22919,0,https://twitter.com/taylorswift13/status/1144631824980828160,1144631824980828160,1144631824980828160
Go behind the scenes of the 💗YNTCD Taylor Park💗 with the amazing @HayleyKiyoko @Lavernecox @katyperry @antoni @Karamo @jvn @bobbyberk @harto @DexStar84 @Adaripp @todrick @chesterlockhart @QueenJadeJolie @drewkirsch https://t.co/MSz3UNjUQH,2019-06-26 15:37:32,33905,0,1,174,0,950,4734,0,https://twitter.com/taylorswift13/status/1143906143800111105,1143906143800111105,1143906143800111105
Some of us had champagne on set and it shows 🥂 https://t.co/Kxq7AcY8TL,2019-06-18 17:50:51,123446,1,0,1116,0,2839,15621,0,https://twitter.com/taylorswift13/status/1141040592534802432,1141040592534802432,1141040592534802432
When you have a song about being calm and the video has a Cher quote in it and she posts it so henceforth you are not able to be calm anymore 😆 https://t.co/YGG0LyY4Kw,2019-06-17 22:20:43,144580,0,1,578,1,1916,19572,0,https://twitter.com/taylorswift13/status/1140746118432776197,1140746118432776197,1140746118432776197
"Just like my life, this video was co-executive produced by @todrick 😸 https://t.co/AObdtkYl0w",2019-06-17 15:22:07,107011,1,0,831,0,1536,15892,0,https://twitter.com/taylorswift13/status/1140640776390664192,1140640776390664192,1140640776390664192
Stan/Follow/Support! @rileyknoxx @RuPaul @VancityReynolds @tanfrance @TATIANNANOW @todrick @trinitykbonet @TrinityTheTuck #YNTCDmusicvideo,2019-06-17 13:24:12,29284,0,0,85,0,302,4156,0,https://twitter.com/taylorswift13/status/1140611098225369089,1140611098225369089,1140611097076125696
Stan/Follow/Support @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 13:24:11,41552,0,0,284,0,600,6314,0,https://twitter.com/taylorswift13/status/1140611097076125696,1140611097076125696,1140611097076125696
Stan/Follow/Support! @A_doubleC_D @adamlambert @Adaripp @AdoreDelano @antoni @theebillyporter @bobbyberk @chesterlockhart @ciara #DeltaWork @DexStar84 @TheEllenShow @harto @HayleyKiyoko @QueenJadeJolie @jessetyler @JustinMikita @jvn @Karamo @katyperry @Lavernecox #YNTCDmusicvideo,2019-06-17 12:38:42,47173,0,0,710,0,1063,9206,0,https://twitter.com/taylorswift13/status/1140599648182243328,1140599648182243328,1140599648182243328
"The #YNTCDmusicvideo is out! First, I want to say that my co-stars in this video are AMAZING. Please celebrate by supporting their work, following them, and going to see them perform. I’m SO grateful and SO EXCITED I ACTUALLY DO NEED TO CALM DOWN.🍹 https://t.co/787ksrnpBY https://t.co/Oj7GtQ7fxa",2019-06-17 12:18:17,105765,1,1,5023,0,2587,27702,0,https://twitter.com/taylorswift13/status/1140594511325908992,1140594511325908992,1140594511325908992
The #YNTCDmusicvideo premieres in 1 hour 💞   Premiere watch page: https://t.co/gqUZ9FnKU1   @YouTube @youtubemusic https://t.co/Ek972t3hkE,2019-06-17 11:16:53,44574,1,1,1226,0,1489,8862,0,https://twitter.com/taylorswift13/status/1140579059769978880,1140579059769978880,1140579059769978880
Asked a few friends to be in the You Need To Calm Down video 😄 Out tomorrow at 8:15am ET https://t.co/QFp2Ni4Lb0,2019-06-16 15:01:36,126185,1,0,11919,0,5336,25829,0,https://twitter.com/taylorswift13/status/1140273222274945025,1140273222274945025,1140273222274945025
We all got crowns 👑 💕 https://t.co/vI2rXQQMTl,2019-06-15 16:56:22,120110,1,0,1383,0,2598,18621,0,https://twitter.com/taylorswift13/status/1139939719113060352,1139939719113060352,1139939719113060352
Can you just not step on our gowns? 💃 https://t.co/A8QPkZicqS,2019-06-15 04:21:23,99747,1,0,804,0,1928,13502,0,https://twitter.com/taylorswift13/status/1139749718362398720,1139749718362398720,1139749718362398720
"Alexa, play Today in Music 💗 @amazonmusic https://t.co/XNpxSYrPpG",2019-06-14 17:27:10,39474,0,1,169,1,827,5129,0,https://twitter.com/taylorswift13/status/1139585079418785792,1139585079418785792,1139585079418785792
A delicious new video comes out Monday morning...💗🎂💗 https://t.co/fnZMz6P5dg,2019-06-14 15:58:47,119857,1,0,2565,0,3572,18351,0,https://twitter.com/taylorswift13/status/1139562838891139079,1139562838891139079,1139562838891139079
Gxgjxkhdkdkydkhdkhfjvjfj   https://t.co/XjL0jBb4i0 https://t.co/8J6Bc89NQx,2019-06-14 04:10:50,114756,1,1,6739,0,5061,28347,0,https://twitter.com/taylorswift13/status/1139384677813219330,1139384677813219330,1139384677813219330
There were five posts in the fence. https://t.co/dHgwKbd1Q5,2019-06-14 02:55:57,80695,1,0,4127,0,5702,11716,0,https://twitter.com/taylorswift13/status/1139365833011015680,1139365833011015680,1139365833011015680
"Lover, album out August 23. Cover shot by the artistic genius that is @valheria123 💗 Pre-add, pre-save, pre-order (all the pre stuff you feel like doing) Can’t wait for you to hear this. https://t.co/SGjcCUYZdM https://t.co/IPy54raQUF",2019-06-13 21:25:27,192735,1,1,12845,0,8863,55557,0,https://twitter.com/taylorswift13/status/1139282660860334107,1139282660860334107,1139282660860334107
Going live tomorrow on Instagram at 5pm ET 😁 https://t.co/l4tnhj84tG,2019-06-12 19:46:46,112708,1,0,6321,0,6966,17609,0,https://twitter.com/taylorswift13/status/1138895438101323777,1138895438101323777,1138895438101323777
"📷: @ashleyophoto, @jeffkravitz // Getty Entertainment https://t.co/mijbu6cV5E",2019-06-03 17:38:35,72489,1,0,570,0,1689,10345,0,https://twitter.com/taylorswift13/status/1135601687274541057,1135601687274541057,1135601687274541057
"🌈Like a rainbow with all of the colors🌈   Thank you to everyone who came to Wango Tango! That was FUN 🥳 Ps a huge thank you to @brendonurie for surprising the crowd!!  📸: Rich Fury, Kevin Mazur, Jeff Kravitz, Wes and Alex // Getty Entertainment https://t.co/dXWewgIUPv",2019-06-02 16:12:06,95278,1,0,1344,0,2180,17973,0,https://twitter.com/taylorswift13/status/1135217534825881600,1135217534825881600,1135217534825881600
#lettertomysenator  https://t.co/EKYMXZw5U9 https://t.co/Ym0mGeOHgc,2019-06-01 04:08:49,120055,1,1,6663,0,5176,31912,0,https://twitter.com/taylorswift13/status/1134673128301453312,1134673128301453312,1134673128301453312
I love seeing what you’re listening to on your own playlists that you’ve created on @AppleMusic. Keep sharing them with me with the hashtag #PlaylistbyME https://t.co/ivvkvt6V9g https://t.co/9XfMvCNxia,2019-05-31 18:18:58,46530,1,1,374,0,1741,6421,0,https://twitter.com/taylorswift13/status/1134524686388404225,1134524686388404225,1134524686388404225
😻 https://t.co/Lyr0vtXO69,2019-05-30 03:21:12,185653,1,0,2381,0,4852,23621,0,https://twitter.com/taylorswift13/status/1133936366977540096,1133936366977540096,1133936366977540096
🧡 au revoir 🧡 https://t.co/D1OhFPHPFU,2019-05-26 12:32:45,263796,1,0,5202,0,6028,37093,0,https://twitter.com/taylorswift13/status/1132625617596375040,1132625617596375040,1132625617596375040
@heidiklum @TaylorSwift I love you too! Thank you for having me!,2019-05-24 12:29:30,4697,0,0,37,0,314,648,0,https://twitter.com/taylorswift13/status/1131900026949636096,1131900026949636096,1131525974196129792
